# Data Source: NASA GEOS5 Near-Real-Time
# Model Time = 2010-01-01 00:00:00
# Location = [  41.1310, -112.8960 ]
# Fields = [ Z(km), T(K), U(m/s), V(m/s), R(g/cm3), P(mbar) ]
# Ground Height = 1.421
# The following lines are formatted input for ncpaprop
#% 0, Z0, km, 1.421
#% 1, Z, km
#% 2, T, degK
#% 3, U, m/s
#% 4, V, m/s
#% 5, RHO, g/cm3
#% 6, P, mbar
 23.900      2.11620e+02       1.56959e+01      -8.79456e+00       4.74089e-05       2.87938e+01
 24.000      2.11642e+02       1.56985e+01      -8.90014e+00       4.66495e-05       2.83354e+01
 24.100      2.11664e+02       1.56932e+01      -9.00275e+00       4.59012e-05       2.78839e+01
 24.200      2.11689e+02       1.56811e+01      -9.10237e+00       4.51639e-05       2.74391e+01
 24.300      2.11714e+02       1.56631e+01      -9.19895e+00       4.44375e-05       2.70011e+01
 24.400      2.11742e+02       1.56401e+01      -9.29249e+00       4.37218e-05       2.65697e+01
 24.500      2.11772e+02       1.56131e+01      -9.38296e+00       4.30168e-05       2.61450e+01
 24.600      2.11805e+02       1.55831e+01      -9.47032e+00       4.23223e-05       2.57268e+01
 24.700      2.11840e+02       1.55511e+01      -9.55455e+00       4.16382e-05       2.53152e+01
 24.800      2.11879e+02       1.55178e+01      -9.63562e+00       4.09645e-05       2.49102e+01
 24.900      2.11921e+02       1.54844e+01      -9.71351e+00       4.03009e-05       2.45115e+01
 25.000      2.11967e+02       1.54517e+01      -9.78820e+00       3.96473e-05       2.41193e+01
 25.100      2.12017e+02       1.54208e+01      -9.85964e+00       3.90038e-05       2.37334e+01
 25.200      2.12072e+02       1.53925e+01      -9.92782e+00       3.83700e-05       2.33538e+01
 25.300      2.12131e+02       1.53678e+01      -9.99272e+00       3.77460e-05       2.29804e+01
 25.400      2.12196e+02       1.53476e+01      -1.00543e+01       3.71316e-05       2.26132e+01
 25.500      2.12265e+02       1.53330e+01      -1.01125e+01       3.65267e-05       2.22521e+01
 25.600      2.12341e+02       1.53248e+01      -1.01674e+01       3.59311e-05       2.18971e+01
 25.700      2.12423e+02       1.53241e+01      -1.02189e+01       3.53448e-05       2.15481e+01
